%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8
1622461986004284376,21719,1622461986003827095,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511198905261,-0.554212010646,0.567347606758,-2.7176823987,0.279487578048,2.32334983216,0.64802495623,0.0,0.0,-0.00027294800706,0.000970821868643,-0.000771334607959,-0.000172845470208,0.000327295694094,-0.000498796835955,0.000268990094211,0.0,0.0,-0.185626834631,-7.23098373413,-7.08145952225,21.4272480011,0.637579202652,1.27996206284,-0.207020491362,0.0,0.0
1622461986014413235,21720,1622461986013901948,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511198905261,-0.554212010635,0.567349043192,-2.71768039094,0.279488290124,2.32335125632,0.648021746625,0.0,0.0,-0.000890546100611,0.000737652837534,7.69694443088e-05,0.000325748807135,0.000467282019892,0.000315959955457,-0.000427002203636,0.0,0.0,-0.185626834631,-7.23098373413,-7.10526323318,21.399477005,0.631170511246,1.26714468002,-0.179554671049,0.0,0.0
1622461986024254917,21721,1622461986023897886,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511196519569,-0.554212712645,0.567349277194,-2.71768308145,0.279488290124,2.32335125632,0.64802045541,0.0,0.0,0.000184888896533,7.95595316912e-06,0.000785083886497,-0.00044443671914,0.000643934174678,0.00025026107738,-0.000877765004725,0.0,0.0,-0.209430545568,-7.23098373413,-7.10526323318,21.4272480011,0.631170511246,1.26714468002,-0.166737288237,0.0,0.0
1622461986034316414,21722,1622461986033863067,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.51119890514,-0.554212010646,0.567345500729,-2.71768239312,0.279486255619,2.32335207012,0.64802531372,0.0,0.0,-0.000329415545668,0.000372562362285,-0.000282118419127,-0.000640423206916,-8.54505734299e-05,0.000552985142076,0.000343641033123,0.0,0.0,-0.185626834631,-7.23098373413,-7.08145952225,21.4272480011,0.649481058121,1.25982046127,-0.200611799955,0.0,0.0
1622461986044417847,21723,1622461986043982982,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511197234825,-0.554213959476,0.567349277183,-2.71768254132,0.279485658431,2.32335207012,0.648023554749,0.0,0.0,0.000337752739317,-0.000606821160007,0.000332500301874,0.000500714817293,-0.000396027393201,0.000358254159758,-0.000794314370176,0.0,0.0,-0.209430545568,-7.20321273804,-7.10526323318,21.399477005,0.654974222183,1.25982046127,-0.166737288237,0.0,0.0
1622461986054382730,21724,1622461986053914070,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511195564389,-0.554216065507,0.567349277195,-2.71768234829,0.279486255619,2.32335054424,0.64802745988,0.0,0.0,0.000876336844198,-9.75339143328e-05,0.000361438725654,-6.08002384465e-06,-8.60335700907e-05,6.32422033453e-05,0.000529909056723,0.0,0.0,-0.233234256506,-7.20321273804,-7.10526323318,21.4272480011,0.649481058121,1.27355337143,-0.200611799955,0.0,0.0
1622461986064376815,21725,1622461986063905954,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511197234825,-0.554215710814,0.567349277195,-2.7176792308,0.279486255619,2.32334983216,0.648028768004,0.0,0.0,0.000455480011782,-0.000713132875973,0.000565662948251,0.000510608623983,-0.00018048835163,-0.000236784564684,0.00174997370433,0.0,0.0,-0.209430545568,-7.1794090271,-7.10526323318,21.3756732941,0.649481058121,1.27996206284,-0.207020491362,0.0,0.0
1622461986074257653,21726,1622461986073849916,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511198905261,-0.55421466534,0.567349277195,-2.71768242388,0.279484322839,2.32335125486,0.648023440835,0.0,0.0,-0.000538418020708,5.5696465694e-05,-0.000117632384443,-0.000391476735843,-0.000876207591174,0.000357959162518,0.000817006030396,0.0,0.0,-0.185626834631,-7.20321273804,-7.10526323318,21.4272480011,0.666876077652,1.26714468002,-0.193287581205,0.0,0.0
1622461986084167197,21727,1622461986083818912,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511196996407,-0.554215629924,0.567347606759,-2.71768426467,0.279486256107,2.32335054424,0.64802235782,0.0,0.0,0.000378900940311,-0.000342377462691,-0.000830945682788,-0.000263525424342,-0.000146711145051,-1.61379222416e-05,0.000253031015478,0.0,0.0,-0.209430545568,-7.1794090271,-7.08145952225,21.4272480011,0.649481058121,1.27355337143,-0.186878889799,0.0,0.0
1622461986094504176,21728,1622461986093883991,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.511196996407,-0.554215629924,0.567347606759,-2.71768426467,0.279486256107,2.32335054424,0.64802235782,0.0,0.0,0.000378900940311,-0.000342377462691,-0.000830945682788,-0.000263525424342,-0.000146711145051,-1.61379222416e-05,0.000253031015478,0.0,0.0,-0.209430545568,-7.1794090271,-7.08145952225,21.4272480011,0.649481058121,1.27355337143,-0.186878889799,0.0,0.0
