%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8
1622462040704665603,27189,1622462040703912973,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.52373075242,-0.55960960359,0.57912208755,-2.71774173288,0.296549017493,2.31936708477,0.635822258443,0.0,0.0,0.00115521191522,0.000682353981261,-0.000209683623213,0.00034441402673,7.39764181296e-05,0.00053912184596,-0.00105919597535,0.0,0.0,-0.336383670568,-6.94930648804,-7.27982378006,21.5026264191,0.631170511246,1.48778676987,-0.186878889799,0.0,0.0
1622462040714249261,27190,1622462040713848114,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523732305415,-0.559610470624,0.579124008865,-2.71774173162,0.296547694631,2.31936520568,0.635830498189,0.0,0.0,0.000206718449897,-0.000664757178557,0.000627158047453,-0.00370671953407,4.80401397004e-05,-0.000237525496215,0.000824401769908,0.0,0.0,-0.284808963537,-6.90169906616,-7.30759477615,21.5026264191,0.643072366714,1.50151968002,-0.261036604643,0.0,0.0
1622462040724201508,27191,1622462040723874092,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523734371699,-0.559608800066,0.57912408921,-2.71774031663,0.296548306391,2.31936332093,0.635830498189,0.0,0.0,0.000320732545277,-0.00070455128678,0.00106713445122,4.05382159246e-05,9.66895228929e-06,-0.00083935529843,0.000931217417215,0.0,0.0,-0.284808963537,-6.9255027771,-7.30759477615,21.52643013,0.637579202652,1.52166128159,-0.261036604643,0.0,0.0
1622462040734321878,27192,1622462040733871936,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523730278191,-0.559607341557,0.579120389806,-2.71773863344,0.296548309317,2.31936637269,0.635827548102,0.0,0.0,0.000742625527426,0.000468882272975,-0.000802896173691,0.000886349377232,-0.000199064079895,0.000326563166436,0.00137274226008,0.0,0.0,-0.312579959631,-6.94930648804,-7.25602006912,21.5026264191,0.637579202652,1.49419546127,-0.234486311674,0.0,0.0
1622462040744280896,27193,1622462040743921041,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.52373392591,-0.559605154301,0.579122059914,-2.71773865895,0.2965469825,2.31936555889,0.635820732564,0.0,0.0,-0.000338338827329,0.000676217782238,-4.34760002483e-05,0.000393767838154,-0.000453967377012,-2.30581865779e-05,-0.00135272687403,0.0,0.0,-0.2610052526,-6.97707748413,-7.27982378006,21.5026264191,0.649481058121,1.50151968002,-0.173145979643,0.0,0.0
1622462040754317054,27194,1622462040753860950,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523735951318,-0.559608535156,0.579120389478,-2.71773886303,0.296548304929,2.31936413474,0.635821910881,0.0,0.0,-0.00107075019084,0.000228192048228,-0.000141551470652,-0.00170744355711,-3.94415701064e-05,-0.000672843009631,-0.000875575019565,0.0,0.0,-0.233234256506,-6.9255027771,-7.25602006912,21.5026264191,0.637579202652,1.51433706284,-0.193287581205,0.0,0.0
1622462040764298043,27195,1622462040763879060,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523734161278,-0.559610196757,0.579120389478,-2.7177377388,0.2965469825,2.31936484681,0.635827078317,0.0,0.0,-0.000489612932097,-0.000961517327082,-0.000552081270434,-0.00022238218973,-0.000551777203239,-0.000608001866448,-0.000199972038115,0.0,0.0,-0.2610052526,-6.90169906616,-7.25602006912,21.52643013,0.649481058121,1.50792837143,-0.24089500308,0.0,0.0
1622462040774331518,27196,1622462040773899078,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523738070562,-0.559606618973,0.579120363371,-2.717739525,0.296547694577,2.31936708477,0.63582773209,0.0,0.0,-0.000833684837109,-0.000510882625182,-0.000818879157754,0.000158451096113,-0.000290841615859,0.00066121273324,0.000615385395302,0.0,0.0,-0.233234256506,-6.9255027771,-7.25602006912,21.52643013,0.643072366714,1.48778676987,-0.24089500308,0.0,0.0
1622462040784169665,27197,1622462040783814907,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523732237717,-0.559605594648,0.579121270915,-2.71773721324,0.2965469825,2.31936602513,0.635819074816,0.0,0.0,0.000387837608386,-0.000625119046363,-0.000529247186365,-0.000200396200758,-0.000504208896207,0.000479528290913,-0.000627250160417,0.0,0.0,-0.284808963537,-6.9255027771,-7.27982378006,21.52643013,0.649481058121,1.48778676987,-0.200611799955,0.0,0.0
1622462040794413393,27198,1622462040793901920,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-0.523731020273,-0.559601948546,0.579122048033,-2.71773863679,0.296549017005,2.31936555888,0.635822779946,0.0,0.0,0.00128233621974,0.000510937479368,4.14225616726e-05,-0.000283893163936,0.000317220470894,-0.000122291637076,0.00132157379049,0.0,0.0,-0.336383670568,-6.97707748413,-7.27982378006,21.5502338409,0.631170511246,1.50151968002,-0.234486311674,0.0,0.0
