%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8
1620390692097911910,20964,1620390692097501039,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690771345,-1.62140274744,1.73682048828,-2.35652528467,1.4061204813,1.88825252295,-1.55777417494,0.0,0.0,-0.000643420533058,0.000284002987739,0.000891717760237,0.000971840536753,-7.4802182335e-05,6.23382771665e-05,-0.00148323988457,0.0,0.0,-0.284808963537,21.8254127502,-27.6438980103,-3.34844756126,0.973577737808,2.02977895737,0.280040055513,0.0,0.0
1620390692131315412,20965,1620390692130846977,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690962378,-1.62140274747,1.73681734581,-2.35653057442,1.40612084386,1.8882542945,-1.55776839938,0.0,0.0,-0.000504151336401,-0.000113290770993,-0.000676738737151,-0.00119682421489,-0.000192516869108,0.000283522131694,0.000197492460153,0.0,0.0,-0.284808963537,21.8254127502,-27.5923233032,-3.2730691433,0.973577737808,2.02337026596,0.239756852388,0.0,0.0
1620390692164661698,20966,1620390692164134025,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690552619,-1.62140277389,1.73682117803,-2.35653471878,1.40612145421,1.88825276873,-1.55776801454,0.0,0.0,-7.7456040854e-05,-0.000357995973329,0.000554996490408,-0.00402071581366,5.23597611939e-05,-0.00026904115897,0.000514364818946,0.0,0.0,-0.312579959631,21.8254127502,-27.6438980103,-3.24926543236,0.968084573746,2.03710317612,0.266307145357,0.0,0.0
1620390692198143897,20967,1620390692197673082,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690555268,-1.62139912816,1.73681737948,-2.35652536708,1.40612216629,1.88825005158,-1.55776460248,0.0,0.0,0.000241318346765,0.00149846691285,-0.00022435651597,0.00139596583457,0.0002152760571,0.000359069501991,0.000524854778719,0.0,0.0,-0.312579959631,21.7738380432,-27.6200942993,-3.34844756126,0.961675882339,2.02337026596,0.232432633638,0.0,0.0
1620390692231766750,20968,1620390692231169939,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.5369075811,-1.62139935806,1.73682120451,-2.35652528467,1.40612286757,1.88825358047,-1.55776882683,0.0,0.0,-0.000324544453162,0.00121638867723,0.000776061285748,0.00117382860844,0.000263099343165,0.000114656637658,-0.000390632026946,0.0,0.0,-0.284808963537,21.7738380432,-27.6438980103,-3.34844756126,0.968084573746,2.02977895737,0.273631364107,0.0,0.0
1620390692264808308,20969,1620390692264312982,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.5369076808,-1.62140274745,1.73682120452,-2.35652361728,1.40612252005,1.88824954521,-1.55776882683,0.0,0.0,0.000281266976469,0.000342436751143,0.000801191760253,0.0013610131483,0.000129155787874,0.000347924385005,-0.00111483471851,0.0,0.0,-0.312579959631,21.8254127502,-27.6438980103,-3.3722512722,0.961675882339,2.02337026596,0.273631364107,0.0,0.0
1620390692298162918,20970,1620390692297640085,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690819029,-1.6214007986,1.7368195222,-2.35652890398,1.40612523995,1.88825318359,-1.55777025099,0.0,0.0,-2.62240559615e-05,0.000739659166891,-0.000167910811933,-0.000401307312692,-0.000359426330478,9.20803251357e-05,-0.000489009642019,0.0,0.0,-0.284808963537,21.7976417542,-27.6200942993,-3.29687285423,0.973577737808,2.02977895737,0.28644874692,0.0,0.0
1620390692331162628,20971,1620390692330796957,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690624243,-1.62140441787,1.73681952231,-2.35652918035,1.40612693466,1.88824882924,-1.5577642492,0.0,0.0,0.000229605846581,-0.000633312653232,0.000203338575334,0.000287924522701,0.00284970189446,0.000111566436608,0.00185269663516,0.0,0.0,-0.312579959631,21.8492164612,-27.6200942993,-3.32464385033,0.961675882339,2.02977895737,0.232432633638,0.0,0.0
1620390692364602398,20972,1620390692364262104,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690747645,-1.6214007986,1.73681758524,-2.3565305835,1.40612622258,1.8882514098,-1.55777025099,0.0,0.0,-0.000517088597177,0.000502802472541,-0.00089115304222,-0.00070513035072,-0.000184325210088,0.000980381130524,-0.00164134274931,0.0,0.0,-0.284808963537,21.7976417542,-27.5923233032,-3.2730691433,0.968084573746,2.0096373558,0.28644874692,0.0,0.0
1620390692397806487,20973,1620390692397469043,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.53690827074,-1.62140274744,1.73682287496,-2.35653057438,1.4061279943,1.88824964419,-1.55776577507,0.0,0.0,-0.000593981600038,0.000113756114868,0.00113012549485,-0.000862691852613,0.000329849478458,4.88728188089e-05,0.00117238717175,0.0,0.0,-0.284808963537,21.8254127502,-27.6677017212,-3.2730691433,0.961675882339,2.02337026596,0.246165543795,0.0,0.0
