%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8
1620394573508773618,6350,1620394573508080959,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58099701371,-1.27700957667,1.63548493572,-2.59249474798,1.11832386695,1.58495218303,-0.163141750644,0.0,0.0,0.000143109682539,0.000277644893004,-0.000455951891332,-0.000890791978913,0.000101374600187,-0.000261178693039,0.00153128923642,0.0,0.0,-0.284808963537,17.477268219,-22.8038101196,3.55066132545,0.486517161131,2.07006216049,0.19855812192,0.0,0.0
1620394573542023957,6351,1620394573541347980,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58099615296,-1.27700798572,1.63548493573,-2.5924911287,1.11832364023,1.58495147096,-0.163142564446,0.0,0.0,0.00213709334542,0.000908221451228,0.000201398667643,1.64307094251e-05,8.13983646055e-05,-0.00051211759935,0.000298686724542,0.0,0.0,-0.336383670568,17.4534645081,-22.8038101196,3.49908661842,0.486517161131,2.0764708519,0.20588234067,0.0,0.0
1620394573575134360,6352,1620394573574680089,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58099977258,-1.27701132659,1.63548326813,-2.5924911287,1.11832462943,1.58495289511,-0.163141750644,0.0,0.0,4.83654769559e-05,0.000296326095853,-0.000242692792254,0.000315323857612,0.000505453053374,8.35659993874e-05,0.00130322409215,0.0,0.0,-0.284808963537,17.5010719299,-22.7800064087,3.49908661842,0.481023997068,2.06365346909,0.19855812192,0.0,0.0
1620394573608375649,6353,1620394573607969999,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58099782374,-1.27701494587,1.63548493573,-2.59249307755,1.11832492611,1.58495218303,-0.163144802401,0.0,0.0,0.00119317584869,-0.00129286973338,-1.80983456203e-05,6.44084974802e-05,0.000212234879784,-0.000301328446311,-0.000868348203968,0.0,0.0,-0.312579959631,17.552646637,-22.8038101196,3.52685761452,0.486517161131,2.07006216049,0.226023942232,0.0,0.0
1620394573641686297,6354,1620394573641351938,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.581000011,-1.27701132659,1.63548925231,-2.59248937585,1.11832351329,1.58495289511,-0.163147040357,0.0,0.0,0.000119464618953,-0.00015995772019,0.000857866197441,0.000828883300277,-4.18364240622e-05,0.000209094520127,-0.000195612485164,0.0,0.0,-0.284808963537,17.5010719299,-22.8553848267,3.47528290749,0.486517161131,2.06365346909,0.246165543795,0.0,0.0
1620394573675321010,6355,1620394573674726009,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58100191835,-1.27701132659,1.63548604618,-2.5924911287,1.11832412511,1.58495042386,-0.163145514478,0.0,0.0,0.000172844800094,0.000411255871694,-0.000407001033756,-1.43868850832e-05,0.000199261500576,0.000329582826104,-0.00100304294349,0.0,0.0,-0.284808963537,17.5010719299,-22.7800064087,3.49908661842,0.481023997068,2.05724477768,0.232432633638,0.0,0.0
1620394573708680622,6356,1620394573708112955,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58099782472,-1.27701132659,1.6354894763,-2.59249474798,1.1183239188,1.58495218287,-0.163142564446,0.0,0.0,0.00161696801567,-2.25947872145e-05,0.00102632514678,-0.000869766512077,-9.83680397297e-05,7.18288977491e-05,-0.000454344651639,0.0,0.0,-0.312579959631,17.5010719299,-22.8553848267,3.55066132545,0.486517161131,2.07006216049,0.20588234067,0.0,0.0
1620394573742046134,6357,1620394573741461992,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58100263365,-1.27700966509,1.63548687272,-2.59248778783,1.11832848133,1.58495289511,-0.163141038567,0.0,0.0,0.000400628623495,0.00015613987192,0.000375561643272,0.00193198060431,0.000318613849665,9.5226699794e-05,8.19279120388e-05,0.0,0.0,-0.284808963537,17.477268219,-22.8276138306,3.45147919655,0.474615305662,2.06365346909,0.192149430513,0.0,0.0
1620394573775078541,6358,1620394573774559020,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58100658402,-1.27701068975,1.63548962897,-2.59249112835,1.11832417368,1.58494900412,-0.163139512688,0.0,0.0,-0.000754250981386,0.000381495208597,0.000358247768649,0.000265151090751,0.000201787446422,-0.000191456677352,0.000808398869062,0.0,0.0,-0.233234256506,17.477268219,-22.8276138306,3.49908661842,0.481023997068,2.07006216049,0.178416520357,0.0,0.0
1620394573808163706,6359,1620394573807813882,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.58100466167,-1.27701048896,1.63548776873,-2.5924911287,1.11832437123,1.58495360719,-0.163141038567,0.0,0.0,-0.000180958743553,0.00143098987617,-5.38318949719e-05,0.000383911029458,-0.00035328907539,0.000404813366072,0.000102350504081,0.0,0.0,-0.2610052526,17.4534645081,-22.8038101196,3.49908661842,0.492925852537,2.05724477768,0.192149430513,0.0,0.0
