%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1620394573533059162,5620,1620394573513322132,,0.309628574656,-0.0325528480978,0.106211198388,0.976184041695,-0.00309658530758,-0.216499743263,-0.0133482478477
1620394573577045460,5621,1620394573547318078,,0.309629157465,-0.0325550060616,0.106211756897,0.976184406279,-0.00309929276217,-0.21649815727,-0.0133466802759
1620394573621124717,5622,1620394573581349032,,0.30962800656,-0.0325553656267,0.106211245123,0.97618417501,-0.00309802479123,-0.216499291271,-0.0133454949268
1620394573621281592,5623,1620394573615323152,,0.309628454732,-0.0325542567924,0.106210135939,0.97618375942,-0.0030950969167,-0.21650113466,-0.0133466687041
1620394573665157661,5624,1620394573649308859,,0.309628070849,-0.0325550482673,0.106210909022,0.97618391032,-0.00309829488062,-0.216500321368,-0.0133480823221
1620394573684005331,5625,1620394573683338748,,0.309626228381,-0.0325546406601,0.106209787175,0.976183543875,-0.00309882520702,-0.216502049429,-0.0133467298508
1620394573725036502,5626,1620394573717332709,,0.309630292766,-0.0325539347849,0.106210521318,0.976184451435,-0.00309907078411,-0.21649784685,-0.0133484643461
1620394573769107705,5627,1620394573751350006,,0.309626976501,-0.0325557671887,0.10620979052,0.976183427221,-0.00310306813827,-0.216502391571,-0.0133487259948
1620394573813013309,5628,1620394573785393304,,0.309628129806,-0.0325560712924,0.106210431714,0.97618395546,-0.00310124444209,-0.216500138684,-0.0133470591824
1620394573857069111,5629,1620394573819316605,,0.309627122183,-0.0325578922821,0.106209842632,0.976183849774,-0.00310295228696,-0.21650069244,-0.0133454095003
1620394573857105072,5630,1620394573853335951,,0.309627169221,-0.0325552937896,0.106208793649,0.976183429427,-0.00310032331198,-0.216502590639,-0.0133459734299
1620394573901029206,5631,1620394573887344897,,0.309627639145,-0.032557683574,0.106209974064,0.976183796972,-0.00310014651395,-0.216500975908,-0.0133453252283
1620394573922183820,5632,1620394573921444664,,0.309628590534,-0.032555512168,0.106209638294,0.976184209876,-0.00309850880148,-0.216499029222,-0.0133470832702
1620394573965048266,5633,1620394573955341438,,0.309627091992,-0.0325574914897,0.106210065621,0.976183897272,-0.00310171337172,-0.216500257088,-0.0133492852292
1620394574009078328,5634,1620394573989350789,,0.309627917598,-0.0325574705943,0.106209886958,0.976183940743,-0.00310041422511,-0.216500344971,-0.0133449821302
1620394574057048015,5635,1620394574023385852,,0.309627437966,-0.0325579669606,0.10621012742,0.976183986608,-0.00310167729077,-0.216500099889,-0.0133453096899
1620394574101093176,5636,1620394574057305521,,0.309627993047,-0.0325571158181,0.106209879909,0.976183578374,-0.00310187634613,-0.216501930802,-0.0133454220456
1620394574101171566,5637,1620394574091292442,,0.309625403035,-0.0325584173462,0.106210032645,0.976183582914,-0.00310533232247,-0.216501730645,-0.0133475331621
1620394574145231911,5638,1620394574125389706,,0.309625747165,-0.0325568779096,0.106208583061,0.976183462621,-0.00310218243605,-0.216502297428,-0.0133478699186
1620394574160563859,5639,1620394574159378656,,0.309627023562,-0.0325569504773,0.106209248965,0.976183789619,-0.00310326446877,-0.21650094692,-0.01334560865
1620394574205049828,5640,1620394574193402940,,0.309627269,-0.0325587952238,0.106208883726,0.976183701088,-0.00310401951832,-0.216501367167,-0.0133450912864
1620394574249042046,5641,1620394574227342351,,0.309627214222,-0.0325573187265,0.10620911379,0.976183933973,-0.00310225999415,-0.21650021875,-0.0133470960011
1620394574293065830,5642,1620394574261253358,,0.309626979894,-0.0325593612669,0.106208879436,0.976183601737,-0.00310337051872,-0.216501774408,-0.0133459028613
1620394574337047285,5643,1620394574295318768,,0.309626085026,-0.0325587775687,0.106208259568,0.97618342331,-0.00310396243602,-0.216502651906,-0.0133445810153
1620394574337069336,5644,1620394574329294650,,0.309627283268,-0.0325586803486,0.106209751691,0.976183997238,-0.00310503914663,-0.216499972457,-0.0133458176305
1620394574385040720,5645,1620394574363306852,,0.309627471072,-0.0325586454658,0.106209204087,0.976183784435,-0.00310311929447,-0.216501041562,-0.013344486204
1620394574398299124,5646,1620394574397286144,,0.309626748432,-0.0325579707263,0.106208664068,0.976183445124,-0.00310249434554,-0.21650249605,-0.0133458552694
1620394574441116077,5647,1620394574431369513,,0.309627234925,-0.0325597400159,0.106208467739,0.976183736791,-0.00310307308078,-0.21650123485,-0.0133448463613
1620394574485039671,5648,1620394574465338772,,0.309627083871,-0.0325600169693,0.106209088353,0.976183982422,-0.00310382029352,-0.216499989412,-0.013346909757
1620394574529093753,5649,1620394574499316839,,0.309625847565,-0.0325593790195,0.106208297408,0.976183374522,-0.00310468947377,-0.216502772856,-0.0133460184443
1620394574573000205,5650,1620394574533268022,,0.309627898081,-0.032558163357,0.106208399822,0.976183642027,-0.00310208810718,-0.216501495949,-0.0133477711095
1620394574573019055,5651,1620394574567334196,,0.309627093785,-0.0325578293553,0.106208065446,0.976183265069,-0.0031035490656,-0.216503354525,-0.0133448535306
1620394574617049608,5652,1620394574601292579,,0.309626807779,-0.0325583799486,0.106208197209,0.976183504875,-0.00310558622593,-0.216502038887,-0.0133481816856
1620394574636372441,5653,1620394574635281277,,0.309627302902,-0.0325580258302,0.10620790267,0.976183451816,-0.0031004397044,-0.216502424354,-0.0133470062606
1620394574677096939,5654,1620394574669286334,,0.309626162011,-0.0325611871111,0.106208229551,0.976183591052,-0.003107107826,-0.216501647478,-0.0133478737952
1620394574721045566,5655,1620394574703410032,,0.309627483654,-0.0325592014407,0.106208499831,0.976183566142,-0.00310387209583,-0.216501944141,-0.0133456363057
1620394574764999388,5656,1620394574737299723,,0.309627647566,-0.0325589294851,0.106208328106,0.976183658472,-0.00310556723423,-0.216501401879,-0.0133472852267
1620394574809006354,5657,1620394574771303175,,0.309625777289,-0.0325604423495,0.106207599911,0.976183378125,-0.0031082055027,-0.216502656074,-0.0133468309748
1620394574809063911,5658,1620394574805284010,,0.309626643156,-0.0325591578853,0.106207655154,0.976183440754,-0.00310549715818,-0.216502391234,-0.0133471767709
