%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1620394787057168036,306,1620394787048521108,,0.299138900398,-0.0561474619463,0.101753091801,0.972011936659,0.0371112709745,-0.23181829045,0.00842665165151
1620394787101041024,307,1620394787082529379,,0.299138706428,-0.0561495127263,0.101752738041,0.972011896397,0.0371108091485,-0.231818464443,0.00842854296946
1620394787145085930,308,1620394787116487053,,0.299139325404,-0.0561478916043,0.101752637234,0.972012004237,0.0371135430344,-0.231817603086,0.00842775926476
1620394787189038272,309,1620394787150481046,,0.299139054549,-0.056146885179,0.10175176562,0.972011498971,0.0371158593826,-0.231819373024,0.00842714816964
1620394787189133287,310,1620394787184465663,,0.299138870518,-0.0561460830727,0.101752525866,0.972011830288,0.0371113373298,-0.231818695304,0.00842749157407
1620394787233121916,311,1620394787218531941,,0.299137534066,-0.0561491324584,0.101753136835,0.97201190686,0.0371108586654,-0.23181838867,0.00842920236806
1620394787253051794,312,1620394787252470090,,0.299139575596,-0.0561470682313,0.101753240794,0.972011788746,0.0371152762622,-0.231818290873,0.00842606119391
1620394787293049014,313,1620394787286496637,,0.299138688548,-0.0561472925756,0.101752563304,0.972011911089,0.0371098923175,-0.231818555058,0.00842839314345
1620394787337052300,314,1620394787320556129,,0.299139342828,-0.0561466555365,0.101752348531,0.972012113638,0.0371132737067,-0.231817234233,0.00842647338766
1620394787380944213,315,1620394787354530456,,0.299140043885,-0.0561483304292,0.101753418283,0.972012114987,0.0371116992015,-0.231817328429,0.00843065991117
1620394787425044800,316,1620394787388492698,,0.299138060684,-0.0561480583235,0.10175234298,0.97201134818,0.0371146873022,-0.231820117361,0.00842922696586
1620394787425077588,317,1620394787422476772,,0.299139363221,-0.0561480379866,0.101752547721,0.972011738581,0.0371112672284,-0.231818993528,0.00843017383663
1620394787469140131,318,1620394787456535307,,0.299140759744,-0.0561465944137,0.101753257231,0.972012092314,0.0371161309354,-0.231816843397,0.00842710043943
1620394787491234541,319,1620394787490526592,,0.299140353778,-0.0561460467832,0.101752560183,0.972011659386,0.0371151481793,-0.231818733485,0.00842937023351
1620394787532993529,320,1620394787524491493,,0.299138524873,-0.056148091438,0.101752181047,0.972011786236,0.0371104810047,-0.231818957775,0.00842912330817
1620394787577076905,321,1620394787558531684,,0.299138812613,-0.0561492537298,0.101752797437,0.972011913564,0.0371097937869,-0.231818503269,0.00842996580913
1620394787621043407,322,1620394787592590395,,0.299138600733,-0.0561483997929,0.101753292276,0.972011825975,0.0371138547503,-0.231818220765,0.00842995588109
1620394787665140412,323,1620394787626502722,,0.299139637708,-0.0561487132116,0.101753476975,0.972011943381,0.0371116504424,-0.231818080153,0.00842998961987
1620394787665220815,324,1620394787660541994,,0.299139950413,-0.0561476896736,0.101752517795,0.972011652216,0.0371136034468,-0.231818993346,0.00842985193581
1620394787709085445,325,1620394787694449826,,0.299140071667,-0.0561487576197,0.101753998371,0.972012121044,0.0371133599779,-0.231817094055,0.00842909506836
1620394787729401376,326,1620394787728465486,,0.299139343784,-0.0561489278069,0.101752922218,0.972011884788,0.0371102625582,-0.231818520514,0.0084307459521
1620394787777086950,327,1620394787762467931,,0.299140087668,-0.0561473848427,0.101752392389,0.972011833161,0.0371152765521,-0.231818020783,0.00842836674291
1620394787820985012,328,1620394787796487753,,0.299138932394,-0.0561496334611,0.10175341008,0.972011967322,0.0371101017367,-0.231818204617,0.00843062432222
1620394787865108335,329,1620394787830480588,,0.299137956776,-0.056147265298,0.101752314253,0.972011341206,0.0371124312549,-0.231820489091,0.00842974112592
1620394787909126063,330,1620394787864495238,,0.299139808754,-0.0561488544664,0.101753497665,0.972011948043,0.0371130120081,-0.231817837399,0.00843013350652
1620394787909187990,331,1620394787898485505,,0.299138117589,-0.0561501316588,0.101752900428,0.972011743947,0.0371089916879,-0.231819296795,0.00843123269567
1620394787953082663,332,1620394787932513006,,0.299138796148,-0.0561497337811,0.101752907637,0.972011811854,0.037111623889,-0.231818615976,0.00843053739045
1620394787967398892,333,1620394787966522851,,0.299139527288,-0.0561478654428,0.101752425863,0.972011694712,0.0371143385568,-0.231818678324,0.00843037851992
1620394788009108699,334,1620394788000523400,,0.29913915881,-0.0561493825769,0.101753079863,0.972011711742,0.0371109598576,-0.231819087429,0.00843203916515
1620394788053072343,335,1620394788034490149,,0.299138769133,-0.0561490270508,0.101753499808,0.972011744078,0.0371113190184,-0.231818928205,0.00843110826835
1620394788097076222,336,1620394788068511487,,0.299139350415,-0.0561491509989,0.101752999028,0.972011854215,0.0371103768913,-0.231818594703,0.00843172753199
1620394788141103234,337,1620394788102515561,,0.299139913749,-0.056149595104,0.101753363329,0.972011660958,0.0371109205085,-0.231819243916,0.00843376407309
1620394788141422774,338,1620394788136459279,,0.299139444001,-0.0561503795706,0.101753130601,0.972011981929,0.0371123370783,-0.23181768592,0.00843336248222
1620394788185019597,339,1620394788170496917,,0.299140348299,-0.0561486449763,0.101753695436,0.97201183444,0.037113919334,-0.23181815145,0.00843060160479
1620394788205222380,340,1620394788204437895,,0.2991379614,-0.0561501085507,0.101753408339,0.97201181536,0.0371093937662,-0.231818933433,0.00843122070934
1620394788249038179,341,1620394788238508480,,0.299139553013,-0.0561486267069,0.101752921793,0.9720118713,0.0371133106104,-0.231818072126,0.00843121275174
1620394788293044735,342,1620394788272471601,,0.299141008351,-0.0561490153188,0.10175413203,0.972012254654,0.0371115481027,-0.231816737818,0.00843146209196
1620394788337009030,343,1620394788306502782,,0.299139360201,-0.0561508921623,0.101754633474,0.972012294306,0.0371098384157,-0.231816792454,0.00843291369909
1620394788381153115,344,1620394788340455700,,0.299138622254,-0.0561498287659,0.101752809767,0.972011548113,0.037113400879,-0.231819344662,0.00843308581238
1620394788381173159,345,1620394788374517803,,0.29913992981,-0.0561495876397,0.101752822938,0.972011688124,0.0371115980471,-0.231819052059,0.00843292529284
1620394788425170544,346,1620394788408516649,,0.29913952308,-0.0561496799965,0.10175326698,0.972011677036,0.0371134217292,-0.231818778331,0.00843370208814
1620394788443069220,347,1620394788442529733,,0.299138873618,-0.0561523017973,0.101752784351,0.972011817652,0.0371112102048,-0.231818501471,0.00843483753503
1620394788489017153,348,1620394788476498672,,0.299138965279,-0.0561479109291,0.101752901542,0.972011515676,0.0371150365347,-0.231819311374,0.0084305406217
1620394788533010180,349,1620394788510447043,,0.299138482434,-0.0561499029809,0.101753044178,0.972011799813,0.0371091266059,-0.231819007274,0.0084321586465
1620394788577070829,350,1620394788544455345,,0.299140040479,-0.0561496561887,0.101753847487,0.972012011442,0.0371130822337,-0.231817466266,0.00843271948289
1620394788621069690,351,1620394788578465875,,0.299138395909,-0.0561515549278,0.101753514787,0.972012112232,0.0371075860284,-0.231817901905,0.00843331347941
1620394788621083275,352,1620394788612510496,,0.299138861259,-0.0561491371174,0.101752306373,0.972011283863,0.0371138075898,-0.231820370514,0.00843355377737
1620394788665093555,353,1620394788646467925,,0.299140082422,-0.0561512666163,0.101753206496,0.972012189747,0.0371101112487,-0.231817113585,0.00843493693363
1620394788681163536,354,1620394788680470652,,0.299140959119,-0.0561502599021,0.101754364951,0.972012181485,0.0371121348594,-0.231816827354,0.00843485226272
1620394788725075372,355,1620394788714536255,,0.299138013633,-0.0561499849471,0.10175322558,0.972011606896,0.0371116945235,-0.231819351758,0.00843362462948
1620394788769094480,356,1620394788748471655,,0.299137950893,-0.0561510628719,0.101752798115,0.972011374138,0.0371115168833,-0.231820319066,0.00843464372801
1620394788813154624,357,1620394788782514603,,0.299138421276,-0.0561503222603,0.101752873055,0.972011546037,0.0371110223604,-0.231819721958,0.00843342083884
1620394788861195787,358,1620394788816521370,,0.299139113737,-0.0561500369533,0.101753295815,0.972011532073,0.0371139655948,-0.231819292017,0.00843389636502
1620394788861247799,359,1620394788850459128,,0.299138135384,-0.0561520511667,0.101752891233,0.972011425362,0.0371116839023,-0.231820054647,0.00843527312954
1620394788905019554,360,1620394788884435098,,0.299138671183,-0.0561497796978,0.101752892075,0.972011894248,0.0371097460397,-0.231818518976,0.00843197107002
1620394788919435303,361,1620394788918444340,,0.299139741544,-0.0561504715377,0.101753418106,0.972011733447,0.0371096555536,-0.231819084792,0.00843534939342
1620394788961087294,362,1620394788952491465,,0.299139949527,-0.0561503535698,0.101753569043,0.972011594095,0.0371118339099,-0.231819284689,0.00843632984581
1620394789004991922,363,1620394788986478020,,0.299139138907,-0.0561509679374,0.101753544918,0.972012123136,0.0371094243299,-0.231817547351,0.0084337138139
1620394789049036979,364,1620394789020545209,,0.299137796474,-0.0561500743801,0.10175270943,0.972011135137,0.0371110206079,-0.231821402212,0.00843460022341
1620394789093126717,365,1620394789054422577,,0.299138393135,-0.0561511889691,0.101753559529,0.972011496217,0.0371108788544,-0.2318198689,0.00843575495933
1620394789093171126,366,1620394789088501566,,0.299137090244,-0.0561511728235,0.101752824827,0.972011200841,0.0371108801669,-0.231821172466,0.00843396078342
1620394789137037655,367,1620394789122459813,,0.299140075717,-0.0561499245244,0.1017531667,0.972011546005,0.0371112041803,-0.231819527091,0.00843797978224
1620394789157312152,368,1620394789156490506,,0.299140540918,-0.0561502333634,0.101753995223,0.972011885496,0.0371141352476,-0.231817745448,0.00843492732734
1620394789201041649,369,1620394789190456940,,0.299139096341,-0.0561509647122,0.101752948728,0.972011493214,0.0371123422224,-0.231819653562,0.00843558077125
1620394789245093729,370,1620394789224466235,,0.299139892835,-0.056150129969,0.10175261995,0.972011371823,0.0371155597583,-0.231819623002,0.00843625187583
1620394789289030175,371,1620394789258432246,,0.299138454269,-0.0561516719258,0.101753395639,0.972011652313,0.0371103699197,-0.231819299686,0.00843565003785
1620394789333006818,372,1620394789292449266,,0.299137176565,-0.0561519959124,0.101752863285,0.972011233056,0.037111160149,-0.231820931467,0.00843564016817
1620394789333031839,373,1620394789326419938,,0.29913937489,-0.0561510394118,0.101753453059,0.972011700192,0.0371124027118,-0.231818701432,0.00843763032783
1620394789377236155,374,1620394789360429527,,0.299137810478,-0.0561523065889,0.10175328034,0.972011515738,0.0371112110769,-0.231819729925,0.00843586318028
1620394789394924052,375,1620394789394483063,,0.299137728231,-0.0561521062635,0.101752958933,0.972011296632,0.0371091404541,-0.231820974438,0.0084360186809
1620394789437146262,376,1620394789428468666,,0.299139630377,-0.0561510620318,0.101753254768,0.972011884728,0.0371114732324,-0.231818164081,0.008435223135
1620394789480993130,377,1620394789462459672,,0.299139206682,-0.0561523402108,0.101753884017,0.972011603348,0.0371113608763,-0.23181922828,0.00843889427584
1620394789528970442,378,1620394789496471045,,0.299139423417,-0.0561530664216,0.101754652848,0.972011823642,0.0371094988747,-0.231818663052,0.00843723531882
1620394789573100760,379,1620394789530504388,,0.299139492605,-0.0561527460386,0.10175451793,0.972012066963,0.0371072625016,-0.231818011761,0.00843693421381
1620394789573135319,380,1620394789564454529,,0.299139203757,-0.0561515273907,0.101754030622,0.972011577339,0.0371125235672,-0.231819280837,0.00843533229194
1620394789617036775,381,1620394789598426186,,0.29913721652,-0.0561530608283,0.101753393228,0.972011456539,0.0371073697381,-0.231820561294,0.00843673617427
1620394789633401284,382,1620394789632429800,,0.299138685456,-0.0561521736649,0.101753389022,0.972011710439,0.0371107253696,-0.231818960158,0.00843671914396
1620394789681037052,383,1620394789666488622,,0.299138652129,-0.0561531788526,0.101753689391,0.972011433206,0.0371110791621,-0.231820020891,0.00843795716075
1620394789725007296,384,1620394789700442872,,0.299137408208,-0.0561530540844,0.101752756382,0.972010994833,0.0371097772451,-0.231822050045,0.008438433271
1620394789769049009,385,1620394789734417237,,0.299138624663,-0.0561529292841,0.101753042563,0.97201151358,0.0371113413794,-0.231819700538,0.00843634620726
1620394789816968354,386,1620394789768439644,,0.29913923535,-0.0561534495211,0.101753393202,0.97201157203,0.0371106857084,-0.231819438768,0.00843968851254
1620394789817004082,387,1620394789802503011,,0.299139476463,-0.0561534588263,0.101754258382,0.972011843048,0.037108649966,-0.231818657712,0.00843887998478
1620394789865012707,388,1620394789836422037,,0.299137811959,-0.0561528045167,0.101753183809,0.972011287968,0.0371100189948,-0.231820738252,0.00843964188967
1620394789870781856,389,1620394789870449025,,0.299137225778,-0.0561534206171,0.101753540348,0.972011382625,0.0371070746963,-0.231820841819,0.00843884117192
1620394789913094768,390,1620394789904625143,,0.299139474864,-0.0561524029687,0.101753752446,0.972011658175,0.0371100438646,-0.231819171383,0.00843993375825
1620394789961143161,391,1620394789940521782,,0.299138197849,-0.056154262034,0.101753120018,0.972011661725,0.0371061532674,-0.231819836223,0.00843836958997
