%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1620391531629084118,1731,1620391531620048626,,0.468862082881,-0.0264892732216,0.110782120001,0.979675430224,0.0288433631826,-0.190753047636,0.0548868760599
1620391531673054160,1732,1620391531654082538,,0.468864568134,-0.0264866811625,0.110783781303,0.979675724947,0.0288434095355,-0.190750550202,0.0548902705618
1620391531717202641,1733,1620391531688098793,,0.468863232193,-0.0264893797043,0.110783039597,0.979675759379,0.0288402945781,-0.190751279915,0.0548887569147
1620391531761148872,1734,1620391531722141790,,0.468864050637,-0.0264881187962,0.110782623024,0.979675493923,0.0288420069596,-0.190751834668,0.0548906671669
1620391531761245522,1735,1620391531756092973,,0.468865546105,-0.0264884151266,0.11078383562,0.979675563223,0.0288424876243,-0.190751233153,0.0548912680786
1620391531805173818,1736,1620391531790106006,,0.468862975209,-0.0264900018737,0.110782659953,0.979675224055,0.0288427530218,-0.190753275937,0.0548900830714
1620391531825075551,1737,1620391531824126970,,0.468865715772,-0.0264897122058,0.110785201538,0.97967575922,0.0288447389642,-0.190750055208,0.0548906804278
1620391531865057861,1738,1620391531858101531,,0.468862774329,-0.0264915572362,0.110782442587,0.979674926017,0.0288416802811,-0.190753572159,0.0548949364864
1620391531909032034,1739,1620391531892144064,,0.468862909868,-0.0264904171686,0.110782733214,0.979674848215,0.0288418776642,-0.190754813251,0.0548919085036
1620391531953027765,1740,1620391531926285090,,0.468864754337,-0.0264895065955,0.11078339251,0.979675290031,0.0288429893527,-0.190751885915,0.0548936118166
1620391532001073527,1741,1620391531960136733,,0.468864878838,-0.0264879659092,0.110782298122,0.979675272534,0.0288454438384,-0.190751546513,0.054893813747
1620391532001096954,1742,1620391531994201915,,0.468865946783,-0.0264881360582,0.110781987489,0.979675239473,0.0288446477576,-0.190752410521,0.0548918196901
1620391532045344484,1743,1620391532028092132,,0.468865585174,-0.0264889553276,0.110781727213,0.97967530602,0.0288434571423,-0.190752017083,0.0548926248568
1620391532063048721,1744,1620391532062061689,,0.468865598407,-0.0264910196962,0.110781533998,0.97967485684,0.0288424311264,-0.190753674302,0.0548954216011
1620391532105201349,1745,1620391532096121534,,0.468865589335,-0.0264905659364,0.110783195043,0.979675311404,0.0288418898277,-0.190751612865,0.0548947569046
1620391532149075694,1746,1620391532130091294,,0.468864980705,-0.0264901219543,0.110781264955,0.979675093644,0.0288424982778,-0.190752896176,0.0548938641118
1620391532193261281,1747,1620391532164066496,,0.468865037195,-0.0264912816943,0.11078128409,0.979674769824,0.028843139411,-0.190753354146,0.054897714815
1620391532237148368,1748,1620391532198179289,,0.468866147956,-0.0264900287451,0.110782837702,0.979675172708,0.0288425629763,-0.190752031334,0.0548954243402
1620391532237177653,1749,1620391532232062005,,0.468865936384,-0.0264917778798,0.11078296952,0.979675161696,0.0288402640244,-0.190751636337,0.0548982011694
1620391532281008364,1750,1620391532266910688,,0.468868163232,-0.0264907140515,0.110783752016,0.979675290016,0.0288447232941,-0.190750364102,0.0548979889909
1620391532301599030,1751,1620391532301079096,,0.468867723208,-0.0264885126672,0.110781793112,0.979675021082,0.0288474690727,-0.190752063978,0.0548954389084
1620391532345204168,1752,1620391532335097842,,0.46886749656,-0.0264890025409,0.110783117947,0.979675195749,0.0288455733986,-0.190751402705,0.0548956157063
1620391532389138721,1753,1620391532369076945,,0.46886680442,-0.0264904006679,0.110781634215,0.979674742933,0.0288464245703,-0.19075307181,0.0548974496037
1620391532433185923,1754,1620391532403090042,,0.468869125848,-0.0264882922816,0.110782845975,0.979675063247,0.028848973111,-0.190750634,0.054898864823
1620391532477169104,1755,1620391532437030897,,0.468867652182,-0.0264903433231,0.110782823982,0.97967511246,0.0288444610962,-0.190751519945,0.0548972791631
1620391532477186970,1756,1620391532471086059,,0.468870009638,-0.026490121727,0.110783007554,0.979675154005,0.0288457269943,-0.19075024116,0.0549003159049
1620391532521059496,1757,1620391532505046992,,0.468868223518,-0.0264894236746,0.1107826873,0.979674882522,0.0288467230394,-0.190751935376,0.0548987504868
