%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8
1620395458580093126,10678,1620395458579565048,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55831952531,-1.15783412935,1.61859283166,-2.60860218172,0.996203131926,1.73060342497,-0.12051261256,0.0,0.0,-0.000356197942372,1.91300023786e-05,0.00100808614449,-0.000205515666737,-0.000121738512352,0.00092135873875,-0.00037464757602,0.0,0.0,-0.284808963537,16.640171051,-21.7247085571,5.33593988419,0.499334543943,1.25341176987,-0.179554671049,0.0,0.0
1620395458613405746,10679,1620395458612924098,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832167537,-1.15783218051,1.61859116028,-2.6086005114,0.996203530198,1.73059894906,-0.120513626065,0.0,0.0,0.000131010494102,0.00136790732718,0.000176415717311,0.000681653402162,0.000412900259545,-0.000635595539147,0.00109500448853,0.0,0.0,-0.284808963537,16.6124000549,-21.7009048462,5.31213617325,0.492925852537,1.29369497299,-0.213429182768,0.0,0.0
1620395458646857770,10680,1620395458646264076,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832247017,-1.15783579979,1.61858949079,-2.60860218172,0.996206361826,1.73059894906,-0.120514338364,0.0,0.0,0.000674602882972,8.85137869402e-05,-0.000743021662241,-9.23941096834e-05,-0.000108878344416,-0.000882951137239,0.000885439017124,0.0,0.0,-0.284808963537,16.663974762,-21.6771011353,5.33593988419,0.499334543943,1.29369497299,-0.207020491362,0.0,0.0
1620395458680168421,10681,1620395458679635047,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832247022,-1.15783218051,1.61859116123,-2.60860218206,0.996206529516,1.73060047494,-0.1205161151,0.0,0.0,-0.000128858011179,0.000207521641524,7.43989082293e-05,-0.000143807156385,4.32623839594e-05,0.000317935575875,0.00122576479367,0.0,0.0,-0.284808963537,16.6124000549,-21.7009048462,5.33593988419,0.504827737808,1.27996206284,-0.200611799955,0.0,0.0
1620395458713619773,10682,1620395458712954998,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.5583224977,-1.15783747022,1.61858949079,-2.60860218184,0.996203637109,1.73060118702,-0.120519841164,0.0,0.0,-4.50368806811e-05,-0.00124596469282,-0.000364037966767,-5.30550455459e-05,-6.24261021208e-05,0.000450654377457,0.00136551810238,0.0,0.0,-0.284808963537,16.6877784729,-21.6771011353,5.33593988419,0.504827737808,1.27355337143,-0.200611799955,0.0,0.0
1620395458746537905,10683,1620395458746123075,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832277349,-1.15783218054,1.61859115839,-2.60860053876,0.99620693522,1.73060189909,-0.120519129088,0.0,0.0,0.000839687823911,0.0011626915848,0.000333687233016,0.000420780047515,-0.000137815830711,0.000522514960305,-0.000573202253216,0.0,0.0,-0.312579959631,16.6124000549,-21.7009048462,5.31213617325,0.504827737808,1.26714468002,-0.207020491362,0.0,0.0
1620395458779958315,10684,1620395458779536008,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832930815,-1.1578324101,1.6185921429,-2.60860051128,0.99620693522,1.73060047494,-0.120525538953,0.0,0.0,-0.00122884137245,0.00123965269946,0.000621588991316,0.00043915603156,0.000118529171223,-5.32572941862e-05,-0.00157804085189,0.0,0.0,-0.233234256506,16.6124000549,-21.7247085571,5.31213617325,0.504827737808,1.27996206284,-0.15300437808,0.0,0.0
1620395458813327627,10685,1620395458812865972,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832735931,-1.15783412935,1.6185910847,-2.60860295094,0.996206817295,1.730600838,-0.120526860004,0.0,0.0,-0.000430756410903,0.000130776577718,-4.82901081326e-05,-0.0001981064219,0.000136768428957,-0.0030562033523,0.00088246348083,0.0,0.0,-0.2610052526,16.640171051,-21.7009048462,5.33593988419,0.504827737808,1.26714468002,-0.179554671049,0.0,0.0
1620395458846543315,10686,1620395458846223115,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832568891,-1.15783412935,1.61858949079,-2.60859884119,0.996208257651,1.73059966114,-0.120523215185,0.0,0.0,0.000544015182161,-0.000499812825149,6.40768481465e-05,0.000926836951835,0.000439610053428,-0.000189448675424,0.000714457452477,0.0,0.0,-0.284808963537,16.640171051,-21.6771011353,5.28833246231,0.492925852537,1.28728628159,-0.213429182768,0.0,0.0
1620395458879930880,10687,1620395458879605054,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832746136,-1.15783225704,1.61858751612,-2.60860051535,0.99620693522,1.73060117394,-0.120528715794,0.0,0.0,-0.000294157102338,0.000149953767535,-0.00160645466941,-0.00453725558362,-0.000192172189608,0.000145155364899,0.00103724057083,0.0,0.0,-0.2610052526,16.6124000549,-21.6493301392,5.31213617325,0.504827737808,1.27355337143,-0.207020491362,0.0,0.0
1620395458913487621,10688,1620395458912904977,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833169318,-1.15783412935,1.6185947805,-2.60860218477,0.996204553154,1.73059742318,-0.120533193896,0.0,0.0,-0.000789887889882,-0.000188590433008,0.001675403619,-0.000314846999675,-0.000345814562667,-0.00111917382316,-0.000111467411833,0.0,0.0,-0.233234256506,16.640171051,-21.7524795532,5.33593988419,0.516729593277,1.30742788315,-0.166737288237,0.0,0.0
1620395458947113949,10689,1620395458946407079,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832878832,-1.15783218051,1.61858949079,-2.6086005937,0.996203756305,1.73059966114,-0.120532035149,0.0,0.0,-0.000525265728421,0.00046368766076,0.000103892952946,0.00023139088566,2.30802244638e-05,0.000108649737216,0.000887563406617,0.0,0.0,-0.284808963537,16.6124000549,-21.6771011353,5.31213617325,0.504827737808,1.28728628159,-0.186878889799,0.0,0.0
1620395458979966239,10690,1620395458979583978,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832950652,-1.1578341303,1.61858949079,-2.60860242897,0.996208257652,1.73059845545,-0.120535746664,0.0,0.0,0.000218312252736,0.000182127310442,-0.0028780791403,-0.000233660334363,-2.40979928582e-05,0.00128041899046,0.000476905136734,0.0,0.0,-0.284808963537,16.640171051,-21.6771011353,5.33593988419,0.492925852537,1.25982046127,-0.186878889799,0.0,0.0
1620395459013351454,10691,1620395459012880086,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55832878865,-1.15783218051,1.61858949079,-2.60860220919,0.99620754606,1.73059632308,-0.120534220785,0.0,0.0,6.96901632224e-06,0.000435313202051,-0.000789533015405,0.000295369358129,-0.000270001586754,-0.000100272584166,-0.00094038373349,0.0,0.0,-0.284808963537,16.6124000549,-21.6771011353,5.33593988419,0.499334543943,1.28728628159,-0.200611799955,0.0,0.0
1620395459046625114,10692,1620395459046216964,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833552016,-1.15783412935,1.61858949079,-2.60860495477,0.996208258137,1.73059653662,-0.120537541912,0.0,0.0,-0.00112431607327,-0.000429290606043,-0.000411831521065,-0.00117632753067,0.000153694702876,0.000574647294877,0.000974083380164,0.0,0.0,-0.233234256506,16.640171051,-21.6771011353,5.36371088028,0.492925852537,1.27355337143,-0.213429182768,0.0,0.0
1620395459080038332,10693,1620395459079561948,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833367446,-1.15783218051,1.61858949079,-2.6086022093,0.996212148643,1.7305973596,-0.120544890628,0.0,0.0,-0.000494795449171,0.000107716522612,-0.000452288315871,-0.000630469012182,0.000339943260298,-0.000640460795184,-0.00043457053172,0.0,0.0,-0.2610052526,16.6124000549,-21.6771011353,5.33593988419,0.486517161131,1.29369497299,-0.146595686674,0.0,0.0
1620395459113156313,10694,1620395459112782001,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.5583336774,-1.15783051039,1.61858742163,-2.60860489978,0.99620931729,1.73059501052,-0.120538299431,0.0,0.0,-0.000456634352575,0.000780409604595,-4.55956549022e-05,-0.000977785042845,0.000223545869934,-0.000205272189267,0.00058748071571,0.0,0.0,-0.2610052526,16.588596344,-21.6771011353,5.36371088028,0.492925852537,1.28728628159,-0.207020491362,0.0,0.0
1620395459146434913,10695,1620395459146055936,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833200697,-1.15783412935,1.61859116155,-2.60860300588,0.996206948805,1.73059489422,-0.12054785645,0.0,0.0,6.00213583275e-05,-0.000304379587142,0.000271615950672,6.81822971533e-06,-0.000292308100454,-0.000345527569767,-0.00133794603439,0.0,0.0,-0.284808963537,16.640171051,-21.7009048462,5.33593988419,0.504827737808,1.28728628159,-0.15300437808,0.0,0.0
1620395459180124729,10696,1620395459179575920,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833477666,-1.15783579979,1.61859116123,-2.60860635682,0.996207598065,1.73059347297,-0.120544263505,0.0,0.0,-0.000548810643255,-0.000730967268802,0.00196216521529,-0.000472502321685,-8.26151968019e-05,-0.000522621848594,0.000339457812134,0.0,0.0,-0.2610052526,16.663974762,-21.7009048462,5.36371088028,0.499334543943,1.3001036644,-0.186878889799,0.0,0.0
1620395459213029887,10697,1620395459212775945,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833534483,-1.15783579979,1.61859116221,-2.60859986647,0.996211901883,1.73059641865,-0.120549447917,0.0,0.0,-6.06731599415e-06,-0.000537424739101,0.000183380422136,0.000770508701657,0.000197427905447,0.000179344347611,-0.00190062517141,0.0,0.0,-0.284808963537,16.663974762,-21.7009048462,5.28833246231,0.499334543943,1.27355337143,-0.15300437808,0.0,0.0
1620395459246725699,10698,1620395459246295928,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833534483,-1.15783412935,1.61859116123,-2.60860487368,0.996211646901,1.73059641865,-0.120546181519,0.0,0.0,0.000390622423082,5.94054037771e-05,0.000173998424408,-0.000771522844861,0.000104194752066,8.89653912273e-05,0.000215388303679,0.0,0.0,-0.284808963537,16.640171051,-21.7009048462,5.36371088028,0.504827737808,1.27355337143,-0.179554671049,0.0,0.0
1620395459280179408,10699,1620395459279591083,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833840915,-1.15783412935,1.61859116123,-2.60860221224,0.996209533048,1.73059489277,-0.12054942164,0.0,0.0,9.13882579371e-07,-8.39846720684e-05,0.000621898762789,-0.000729788648839,-0.000150760792357,-0.000550283440818,-0.000185049351245,0.0,0.0,-0.284808963537,16.640171051,-21.7009048462,5.33593988419,0.511236429214,1.28728628159,-0.193287581205,0.0,0.0
1620395459313242470,10700,1620395459312895059,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833774226,-1.15783579979,1.61858949177,-2.60860273656,0.996211703592,1.73059677752,-0.120555423448,0.0,0.0,-0.000860112911569,-0.000967074026138,-0.00137120590452,0.000438239733294,4.35019029219e-05,0.000154994050413,-0.000968647962517,0.0,0.0,-0.2610052526,16.663974762,-21.6771011353,5.31213617325,0.504827737808,1.26714468002,-0.139271467924,0.0,0.0
1620395459346909149,10701,1620395459346354961,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55833637797,-1.15783412935,1.61858949079,-2.6086066035,0.996209095786,1.73059418069,-0.120548980249,0.0,0.0,-3.9245558417e-05,-0.000764285135741,-0.000381792183907,-0.000998646008283,0.000161608453385,-0.000983887946104,0.00134068452274,0.0,0.0,-0.284808963537,16.640171051,-21.6771011353,5.36371088028,0.499334543943,1.29369497299,-0.200611799955,0.0,0.0
1620395459380255425,10702,1620395459379651069,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.55834206355,-1.15783218051,1.6185868532,-2.60860350883,0.996210991025,1.73059489277,-0.120552686503,0.0,0.0,-0.00137375325195,0.000689868684042,-0.00110420587414,0.000479432473217,-0.000567298838994,-3.17069425003e-05,0.000389432528055,0.0,0.0,-0.233234256506,16.6124000549,-21.6493301392,5.31213617325,0.511236429214,1.28728628159,-0.207020491362,0.0,0.0
