%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8
1620390400765146229,12224,1620390400764323949,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211428183,-1.41213345622,1.75256496098,-2.39062237441,1.28352359245,2.01447078467,-1.54742174342,0.0,0.0,-0.000610157553018,-6.52691120433e-05,0.000314763867672,-0.000210545862158,-2.69254930229e-05,0.000155313808164,-0.00145232034913,0.0,0.0,-0.2610052526,21.8254127502,-26.7671279907,1.13458478451,1.00379014015,2.6395201683,0.252574235201,0.0,0.0
1620390400798315587,12225,1620390400797698020,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211261038,-1.41213342831,1.75256289469,-2.39062065232,1.28352445852,2.01447078902,-1.54741797959,0.0,0.0,-0.000836834304591,0.000107143827399,0.000276762432653,0.00109387023253,0.00071806961803,0.000332674344581,0.000194394939,0.0,0.0,-0.284808963537,21.7976417542,-26.7671279907,1.10681378841,0.991888284683,2.6395201683,0.218699723482,0.0,0.0
1620390400831593549,12226,1620390400831041097,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211261038,-1.412135608,1.75256122436,-2.39062237425,1.28352374017,2.01447124963,-1.54741950547,0.0,0.0,-0.000312947726061,9.57475774913e-05,-0.000148472000444,-1.91537749141e-05,9.45086090107e-05,0.000122079318292,-0.000396855171589,0.0,0.0,-0.284808963537,21.8254127502,-26.7433242798,1.13458478451,0.998296976089,2.63219594955,0.232432633638,0.0,0.0
1620390400865087033,12227,1620390400864371061,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211428081,-1.41213365916,1.75256122425,-2.39062027268,1.28352121192,2.01447078613,-1.54741994522,0.0,0.0,-0.00105929370419,-0.00028027982635,-0.000789653498981,-0.000534881404856,-0.00039566018678,0.000174988113844,-0.000245842516093,0.0,0.0,-0.2610052526,21.7976417542,-26.7433242798,1.13458478451,1.01569199562,2.6395201683,0.246165543795,0.0,0.0
1620390400898106447,12228,1620390400897641897,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211066153,-1.41213365916,1.75256289469,-2.39061680394,1.28352321476,2.01447007842,-1.54742001091,0.0,0.0,0.000724410607188,0.000430862860192,0.000489858480937,0.0010834300983,0.000207621570445,-0.000160799917729,-0.00148866448341,0.0,0.0,-0.312579959631,21.7976417542,-26.7671279907,1.08301007748,1.00379014015,2.64592885971,0.266307145357,0.0,0.0
1620390400931587550,12229,1620390400930985927,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211066153,-1.41213198873,1.75256122709,-2.39062159648,1.28352215463,2.01446689805,-1.54742326434,0.0,0.0,0.000333516230313,0.00133344299533,-3.72095462048e-05,0.000185824002457,-0.000281763552232,-0.000117987229139,-0.00178133850516,0.0,0.0,-0.312579959631,21.7738380432,-26.7433242798,1.13458478451,1.00379014015,2.64592885971,0.266307145357,0.0,0.0
1620390400964630822,12230,1620390400964293003,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211261038,-1.412135608,1.75256289574,-2.39061958392,1.28352250382,2.01447078985,-1.54741878875,0.0,0.0,-0.000327769445815,-3.90943540807e-05,0.000179476452902,0.000526024301501,2.620720106e-05,-0.000196103227232,-0.000736981154552,0.0,0.0,-0.284808963537,21.8254127502,-26.7671279907,1.13458478451,1.00379014015,2.6395201683,0.226023942232,0.0,0.0
1620390400998148299,12231,1620390400997441053,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211066153,-1.41213738868,1.75256456512,-2.39062117499,1.28352289319,2.01447043728,-1.54741541264,0.0,0.0,0.000694443298935,-0.00137419900584,0.000420869428768,-0.000469882089453,-7.49534438054e-05,-2.19945317865e-05,-0.000174121907251,0.0,0.0,-0.312579959631,21.8492164612,-26.7909317017,1.15838849545,1.01019883156,2.6395201683,0.226023942232,0.0,0.0
1620390401031448382,12232,1620390401030992984,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211428081,-1.41213897669,1.75256464264,-2.39062117499,1.28352056317,2.01447160429,-1.54741492698,0.0,0.0,-0.000882346192425,-0.00137774683581,0.00123543805076,-0.00031345295226,0.000184425877533,0.000397239741179,0.000728885377132,0.0,0.0,-0.2610052526,21.8730201721,-26.7909317017,1.15838849545,0.998296976089,2.63219594955,0.20588234067,0.0,0.0
1620390401064724884,12233,1620390401064270973,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,panda_finger_joint1,panda_finger_joint2,-1.56211066153,-1.41213638945,1.75256457646,-2.39062117499,1.2835186517,2.01446689803,-1.54741642083,0.0,0.0,-0.000124003135209,-0.00015679950893,0.000876592596069,-0.000728329256292,-0.00027420591279,-0.000131902249315,0.00109713040103,0.0,0.0,-0.312579959631,21.8254127502,-26.7909317017,1.15838849545,1.01019883156,2.64592885971,0.20588234067,0.0,0.0
